label,tid,lat,lon,weekday,hour,loc
30,448,27,9,1,20,867
30,448,27,9,1,20,867
30,448,27,9,1,20,867
30,448,27,9,1,20,867
30,448,27,9,1,21,867
30,448,27,9,1,21,867
30,448,27,9,1,21,867
30,448,27,9,1,21,867
30,448,27,9,1,21,867
30,448,27,9,1,21,867
30,448,27,9,1,22,867
30,448,27,9,1,22,867
30,448,27,9,1,22,867
30,448,27,9,1,22,867
30,448,27,9,1,22,867
30,448,28,9,1,22,900
30,448,27,9,1,23,867
30,448,27,9,1,23,867
30,448,27,9,1,23,867
30,448,27,9,1,23,867
30,448,27,9,1,23,867
30,448,27,9,2,0,867
30,448,27,9,2,0,867
30,448,27,9,2,0,867
30,448,27,9,2,0,867
30,448,27,9,2,0,867
30,448,27,10,2,0,868
30,448,27,10,2,1,868
30,448,27,10,2,1,868
30,448,27,10,2,1,868
30,448,27,10,2,1,868
30,448,27,10,2,4,868
30,448,27,10,2,4,868
30,448,27,9,2,4,867
30,448,27,10,2,4,868
30,448,27,9,2,5,867
30,448,27,9,2,5,867
30,448,27,10,2,9,868
30,448,27,10,2,9,868
30,448,27,10,2,9,868
30,448,27,10,2,10,868
30,448,27,10,2,10,868
30,448,27,10,2,10,868
30,448,27,10,2,10,868
30,448,27,10,2,10,868
30,448,27,10,2,18,868
30,448,27,9,2,18,867
30,448,27,9,3,0,867
30,448,27,10,3,0,868
30,448,27,10,3,0,868
30,448,27,10,3,4,868
30,448,27,10,3,4,868
30,448,27,10,3,4,868
30,448,27,9,3,4,867
30,448,27,9,3,6,867
30,448,25,8,3,6,800
30,448,24,9,3,6,768
30,448,22,9,3,6,702
30,448,20,10,3,6,637
30,448,20,10,3,8,637
30,448,21,9,3,9,669
30,448,23,9,3,9,735
30,448,24,9,3,9,768
30,448,25,8,3,9,800
30,448,27,9,3,9,867
30,448,28,9,3,9,900
30,448,28,9,3,10,900
30,448,27,9,3,10,867
30,448,27,10,3,10,868
30,448,27,10,3,10,868
30,448,27,9,3,13,867
30,448,27,9,3,14,867
30,448,27,9,3,14,867
30,448,27,9,3,14,867
30,448,27,9,3,14,867
30,448,27,9,3,14,867
30,448,27,9,4,0,867
30,448,27,10,4,0,868
30,448,27,10,4,0,868
30,448,27,10,4,4,868
30,448,27,9,4,4,867
30,448,27,9,4,4,867
30,448,27,9,4,4,867
30,448,27,10,4,6,868
30,448,27,10,4,6,868
30,448,26,10,4,10,835
30,448,26,10,4,10,835
30,448,25,10,4,10,802
30,448,23,10,4,10,736
30,448,21,10,4,10,670
30,448,20,10,4,11,637
30,448,20,10,4,13,637
30,448,20,10,4,13,637
30,448,21,10,4,13,670
30,448,23,10,4,14,736
30,448,25,10,4,14,802
30,448,26,10,4,14,835
30,448,26,10,4,14,835
30,448,27,10,4,14,868
30,448,27,9,4,19,867
30,448,28,9,4,20,900
30,448,27,9,5,1,867
30,448,27,9,5,1,867
30,448,27,9,5,1,867
30,448,27,10,5,2,868
30,448,27,10,5,2,868
30,448,26,10,5,2,835
30,448,26,11,5,2,836
30,448,24,11,5,2,770
30,448,17,25,5,3,553
30,448,17,27,5,3,555
30,448,17,32,5,3,560
30,448,17,27,6,3,555
30,448,17,25,6,3,553
30,448,17,14,6,3,542
30,448,17,14,6,4,542
30,448,17,14,6,6,542
30,448,17,14,6,6,542
30,448,21,12,6,7,672
30,448,25,11,6,7,803
30,448,26,10,6,7,835
30,448,26,10,6,7,835
30,448,27,10,6,10,868
30,448,27,9,6,10,867
30,448,27,9,6,10,867
30,448,27,9,6,10,867
30,448,27,10,6,10,868
30,448,27,10,6,16,868
30,448,27,9,6,16,867
30,448,27,9,6,16,867
31,450,24,11,4,5,770
31,450,24,11,4,5,770
31,450,24,10,4,6,769
31,450,23,10,4,6,736
31,450,23,10,4,6,736
31,450,23,15,4,7,741
31,450,23,21,4,7,747
31,450,22,22,4,7,715
31,450,23,24,4,7,750
31,450,27,29,4,7,887
31,450,27,28,4,22,886
31,450,22,22,4,22,715
31,450,21,21,4,23,681
31,450,23,23,4,23,749
31,450,27,28,4,23,886
32,451,25,10,1,10,802
32,451,25,10,1,11,802
32,451,26,10,1,11,835
32,451,26,10,1,11,835
32,451,26,10,1,12,835
32,451,26,11,1,12,836
32,451,29,9,1,12,933
32,451,31,8,1,12,998
32,451,31,8,1,13,998
32,451,31,8,1,23,998
32,451,31,8,1,23,998
32,451,28,10,1,23,901
32,451,24,11,1,23,770
32,451,24,11,1,23,770
32,451,23,11,2,4,737
32,451,23,11,2,4,737
32,451,24,11,2,4,770
32,451,24,11,2,5,770
32,451,24,11,2,5,770
32,451,24,11,2,5,770
32,451,24,11,2,5,770
32,451,24,11,2,5,770
32,451,24,11,2,5,770
32,451,24,11,2,6,770
32,451,24,11,2,6,770
32,451,24,11,2,6,770
32,451,24,11,2,6,770
32,451,24,11,2,6,770
32,451,24,11,2,6,770
32,451,24,11,2,7,770
32,451,24,11,2,7,770
32,451,24,11,2,7,770
32,451,24,11,2,7,770
32,451,24,11,2,7,770
32,451,24,11,2,7,770
32,451,24,11,2,8,770
32,451,24,11,2,8,770
32,451,24,11,2,8,770
32,451,24,11,2,8,770
32,451,24,11,2,8,770
32,451,24,11,2,8,770
32,451,24,11,2,9,770
32,451,24,11,2,9,770
32,451,24,11,2,9,770
32,451,24,11,2,9,770
32,451,24,11,2,9,770
32,451,24,11,2,9,770
32,451,24,11,2,10,770
32,451,28,10,2,10,901
32,451,31,8,2,11,998
32,451,31,8,2,11,998
32,451,31,8,2,11,998
32,451,31,8,2,11,998
32,451,31,8,2,11,998
32,451,31,8,2,23,998
32,451,26,10,2,23,835
32,451,24,11,2,23,770
32,451,24,11,2,23,770
32,451,24,11,3,0,770
32,451,24,11,3,0,770
32,451,24,11,3,0,770
32,451,24,11,3,0,770
32,451,24,11,3,0,770
32,451,24,11,3,1,770
32,451,24,11,3,1,770
32,451,24,11,3,1,770
32,451,24,11,3,1,770
32,451,24,11,3,1,770
32,451,24,11,3,1,770
32,451,24,11,3,2,770
32,451,24,11,3,2,770
32,451,24,11,3,2,770
32,451,24,11,3,2,770
32,451,24,11,3,2,770
32,451,24,11,3,2,770
32,451,24,11,3,3,770
32,451,24,11,3,3,770
32,452,25,10,0,2,802
32,452,25,10,0,2,802
32,452,24,10,0,2,769
32,452,24,11,0,2,770
32,452,24,11,0,6,770
32,452,24,11,0,6,770
32,452,24,11,0,6,770
32,452,24,11,0,7,770
32,452,24,11,0,7,770
32,452,25,10,1,9,802
32,452,25,10,1,9,802
32,452,26,10,1,9,835
32,452,26,10,1,11,835
32,452,26,10,1,11,835
32,452,31,8,1,11,998
32,452,31,8,1,11,998
32,452,31,8,1,11,998
32,452,25,10,2,1,802
32,452,24,10,2,1,769
32,452,24,11,2,2,770
32,452,24,11,2,2,770
32,452,24,11,2,2,770
32,452,24,11,2,2,770
32,452,24,11,2,2,770
32,452,24,11,2,3,770
32,452,24,11,2,3,770
32,452,24,11,2,3,770
32,452,24,11,2,3,770
32,452,24,11,2,3,770
32,452,24,11,2,3,770
32,452,24,11,2,4,770
32,452,24,11,2,4,770
32,452,24,11,2,4,770
32,452,23,11,2,4,737
32,452,24,11,2,4,770
32,452,24,11,2,5,770
32,452,24,11,2,5,770
32,452,24,11,2,5,770
32,452,24,11,2,5,770
32,452,31,8,2,23,998
32,452,32,8,3,0,1031
32,452,24,11,3,0,770
32,452,24,11,3,0,770
32,452,24,11,3,0,770
32,452,24,11,3,0,770
32,452,24,11,3,0,770
32,452,24,11,3,1,770
32,452,24,11,3,1,770
32,452,24,11,3,1,770
32,452,24,11,3,1,770
32,452,24,11,3,1,770
32,452,24,11,3,1,770
32,452,24,11,3,2,770
32,452,24,11,3,2,770
32,452,24,11,3,2,770
32,452,24,11,3,2,770
32,452,24,11,3,2,770
32,452,24,11,3,2,770
32,452,24,11,3,3,770
32,452,24,11,3,3,770
32,452,24,11,3,3,770
32,452,24,11,3,3,770
32,452,24,11,3,3,770
32,452,24,11,3,3,770
32,452,24,11,3,4,770
32,452,31,8,3,23,998
32,452,31,8,3,23,998
32,452,24,11,3,23,770
32,452,24,11,3,23,770
32,453,24,11,0,9,770
32,453,24,11,0,9,770
32,453,30,9,0,9,966
32,453,32,8,0,9,1031
32,453,31,8,0,10,998
32,453,31,8,0,10,998
32,453,31,8,0,10,998
32,453,31,8,0,10,998
32,453,31,8,0,23,998
32,453,32,8,1,0,1031
32,453,26,10,1,0,835
32,453,25,10,1,0,802
32,453,25,10,1,0,802
32,453,25,10,1,11,802
32,453,26,11,1,11,836
32,453,26,11,1,11,836
32,453,26,11,1,11,836
32,453,26,11,1,12,836
32,453,26,11,1,12,836
32,453,26,11,1,12,836
32,453,26,11,1,12,836
32,453,26,11,1,13,836
32,453,25,10,1,13,802
32,453,25,15,1,14,807
32,453,26,17,1,14,842
32,453,26,16,1,14,841
32,453,26,17,1,14,842
32,453,26,14,1,14,839
32,453,26,11,1,14,836
32,453,29,9,1,15,933
32,453,31,8,1,15,998
32,453,31,8,1,15,998
32,453,31,8,1,23,998
32,453,32,8,1,23,1031
32,453,28,10,2,0,901
32,453,26,10,2,0,835
32,453,25,10,2,0,802
32,453,25,10,2,0,802
32,453,25,9,2,1,801
32,453,25,9,2,1,801
32,453,25,9,2,1,801
32,453,24,9,2,2,768
32,453,24,10,2,2,769
32,453,24,10,2,2,769
32,453,24,10,2,2,769
32,453,24,11,2,2,770
32,453,24,11,2,2,770
32,453,24,11,2,3,770
32,453,24,11,2,3,770
32,453,24,11,2,3,770
32,453,24,11,2,3,770
32,453,24,11,2,3,770
32,453,24,11,2,3,770
32,453,24,11,2,4,770
32,453,24,11,2,4,770
32,453,23,11,2,4,737
32,453,23,11,2,4,737
32,453,24,11,2,4,770
32,453,24,11,2,4,770
32,453,24,11,2,5,770
32,453,31,8,3,0,998
32,453,32,8,3,0,1031
32,453,24,11,3,0,770
32,453,24,11,3,0,770
32,453,24,11,3,0,770
32,453,24,11,3,0,770
32,453,24,11,3,1,770
32,453,24,11,3,1,770
32,453,24,11,3,1,770
32,453,24,11,3,1,770
32,453,24,11,3,1,770
32,453,24,11,3,1,770
32,453,24,11,3,2,770
32,453,24,11,3,2,770
32,453,24,11,3,2,770
32,453,24,11,3,2,770
32,453,24,11,3,2,770
32,453,24,11,3,2,770
32,453,24,11,3,3,770
32,453,24,11,3,3,770
32,453,24,11,3,3,770
32,453,24,11,3,3,770
32,453,24,11,3,3,770
32,453,24,11,3,5,770
32,453,24,11,3,5,770
32,453,24,11,3,5,770
32,453,24,11,3,5,770
32,453,24,11,3,6,770
32,453,24,11,3,6,770
32,453,24,11,3,6,770
32,453,24,11,3,6,770
32,453,24,11,3,6,770
32,453,24,11,3,6,770
32,453,24,11,3,7,770
32,453,24,11,3,7,770
32,453,24,11,3,7,770
32,453,24,11,3,7,770
32,453,24,11,3,7,770
32,453,24,11,3,7,770
32,453,24,11,3,8,770
32,453,24,11,3,8,770
32,453,24,11,3,8,770
32,453,24,11,3,8,770
32,453,24,11,3,8,770
32,453,24,11,3,8,770
32,453,24,11,3,9,770
32,453,24,11,3,9,770
32,453,24,11,3,9,770
32,453,24,11,3,9,770
32,453,24,11,3,9,770
32,453,24,11,3,10,770
32,453,24,11,3,10,770
32,453,24,11,3,10,770
32,453,24,11,3,10,770
32,453,24,11,3,10,770
32,453,24,11,3,10,770
32,453,24,11,3,11,770
32,453,24,11,3,11,770
32,453,24,11,3,11,770
32,453,24,11,3,11,770
32,453,24,11,3,11,770
32,453,24,11,3,11,770
32,453,24,11,3,12,770
32,453,24,11,3,12,770
32,453,24,11,3,12,770
32,453,24,11,3,12,770
32,453,24,11,3,12,770
32,453,24,11,3,13,770
32,453,24,11,3,13,770
32,453,24,11,3,13,770
32,453,24,11,3,13,770
32,453,24,11,3,13,770
32,453,24,11,3,13,770
32,453,31,8,3,23,998
32,453,32,8,4,0,1031
32,453,24,11,4,0,770
32,453,24,11,4,0,770
32,453,24,11,4,0,770
32,453,24,11,4,0,770
32,453,24,11,4,1,770
32,453,24,11,4,1,770
32,453,24,11,4,1,770
32,453,24,11,4,1,770
32,454,17,23,2,23,551
32,454,18,23,2,23,584
32,454,13,23,3,2,419
32,454,12,20,3,3,383
32,454,12,18,3,3,381
32,454,12,18,3,3,381
32,454,12,18,3,3,381
32,454,12,18,3,4,381
32,454,12,18,3,4,381
32,454,12,18,3,4,381
32,454,15,20,3,4,482
32,454,16,23,3,4,518
32,454,17,23,3,4,551
32,454,17,24,3,5,552
32,454,17,28,3,5,556
33,455,24,11,3,0,770
33,455,24,11,3,0,770
33,455,24,11,3,1,770
33,455,24,11,3,1,770
33,455,24,11,3,1,770
33,455,24,11,3,1,770
33,455,24,11,3,1,770
33,455,24,11,3,1,770
33,455,24,11,3,2,770
33,455,24,11,3,2,770
33,455,24,11,3,2,770
33,456,24,11,0,0,770
33,456,24,11,0,1,770
33,456,24,11,0,1,770
33,456,24,11,0,1,770
33,456,24,11,0,1,770
33,456,24,11,0,1,770
33,456,24,11,0,1,770
33,456,24,11,0,2,770
33,456,24,11,1,0,770
33,456,24,11,1,0,770
33,456,24,11,1,0,770
33,456,24,11,1,0,770
33,456,24,11,1,0,770
33,456,24,10,1,1,769
33,456,25,10,1,1,802
33,456,25,9,1,1,801
33,457,24,12,2,10,771
33,457,24,12,2,10,771
33,457,24,12,2,10,771
33,457,24,12,2,11,771
33,457,24,12,2,12,771
33,457,24,12,2,12,771
33,457,24,12,2,12,771
33,457,24,12,2,12,771
33,457,24,12,2,12,771
33,457,24,11,2,13,770
33,457,24,11,2,13,770
33,457,24,11,2,13,770
33,457,24,11,2,13,770
33,457,24,11,2,13,770
33,457,24,11,2,13,770
33,457,24,11,2,14,770
33,457,24,11,2,14,770
33,457,24,11,2,14,770
33,457,24,11,2,14,770
33,457,24,11,2,14,770
33,457,24,11,2,14,770
33,457,24,11,2,15,770
33,457,24,11,2,15,770
33,457,24,11,2,15,770
33,457,24,11,2,15,770
33,457,24,11,2,15,770
33,457,24,12,2,15,771
33,457,24,11,4,0,770
33,457,24,11,4,0,770
33,457,24,11,4,2,770
33,457,24,11,4,2,770
33,457,24,11,4,2,770
33,457,24,11,4,3,770
33,457,23,11,4,3,737
33,457,24,11,4,3,770
33,457,24,11,4,3,770
33,457,24,11,4,3,770
33,457,24,11,4,3,770
33,457,24,11,4,4,770
33,457,24,11,4,4,770
33,457,24,11,4,4,770
33,457,24,11,4,4,770
33,457,24,11,4,4,770
33,457,24,11,4,4,770
33,457,24,11,4,5,770
33,457,24,11,4,5,770
33,457,24,11,4,5,770
33,457,24,11,4,5,770
33,457,24,11,4,5,770
33,457,24,11,4,5,770
33,457,24,11,4,6,770
33,457,24,11,4,6,770
33,457,24,11,4,6,770
33,457,24,11,4,6,770
33,457,24,11,4,6,770
33,457,24,11,4,6,770
33,457,24,11,4,7,770
33,457,24,11,4,7,770
33,457,24,11,4,7,770
33,457,24,11,4,7,770
33,457,24,11,4,7,770
33,457,24,11,4,7,770
33,457,24,11,4,8,770
33,457,24,11,4,8,770
33,457,24,11,4,8,770
33,457,24,11,4,8,770
33,457,24,11,4,8,770
33,457,24,11,4,8,770
33,457,24,11,4,9,770
33,457,24,11,4,9,770
33,457,24,11,4,9,770
33,457,24,11,4,9,770
33,457,24,11,4,9,770
33,457,24,11,4,9,770
33,457,24,11,4,10,770
33,457,24,11,4,10,770
33,457,24,11,4,10,770
33,457,24,11,4,10,770
33,457,24,11,4,10,770
33,457,24,11,4,10,770
33,457,24,11,4,11,770
33,457,24,11,4,11,770
33,457,24,11,4,11,770
33,457,24,11,4,11,770
33,457,24,11,4,11,770
33,457,24,11,4,12,770
33,457,24,11,4,12,770
33,457,24,11,4,12,770
33,457,24,11,4,12,770
33,457,24,11,4,12,770
33,457,24,11,4,12,770
33,457,24,11,4,13,770
33,457,24,11,4,13,770
33,457,24,11,4,13,770
33,457,24,11,4,13,770
33,457,23,11,4,13,737
33,457,23,14,4,13,740
33,457,22,14,4,14,707
33,457,22,14,4,14,707
33,457,22,14,4,14,707
33,457,22,14,4,14,707
33,457,22,14,4,14,707
33,457,22,14,4,14,707
33,457,22,14,4,15,707
33,457,22,14,4,15,707
33,457,22,14,4,15,707
33,457,22,14,4,15,707
33,457,22,14,4,15,707
33,457,22,14,4,15,707
33,457,22,14,4,16,707
33,457,22,14,4,16,707
33,457,22,14,4,16,707
33,457,22,14,4,16,707
33,457,22,14,4,16,707
33,457,22,14,4,17,707
33,457,22,14,4,17,707
33,457,22,14,4,17,707
33,457,22,14,4,17,707
33,457,22,14,4,17,707
33,457,22,14,4,18,707
33,457,22,14,4,18,707
33,457,22,14,4,18,707
33,457,22,14,4,18,707
33,457,22,14,4,18,707
33,457,22,14,4,19,707
33,457,22,14,4,19,707
33,457,22,14,4,19,707
33,457,22,14,4,19,707
33,457,22,14,4,19,707
33,457,22,14,4,19,707
33,457,22,14,4,20,707
33,457,22,14,4,20,707
33,457,22,14,4,20,707
33,457,22,14,4,20,707
33,457,22,14,4,21,707
33,457,22,14,4,21,707
33,457,22,14,4,21,707
33,457,22,14,4,21,707
33,457,22,14,4,21,707
33,457,22,14,4,21,707
33,457,22,14,4,22,707
33,457,22,14,4,22,707
33,457,22,14,4,22,707
33,457,22,14,4,22,707
33,457,22,14,4,22,707
33,457,22,14,4,22,707
33,457,22,14,4,23,707
33,457,22,14,4,23,707
33,457,22,14,4,23,707
33,457,22,14,4,23,707
33,457,22,14,4,23,707
33,457,22,14,4,23,707
33,457,22,14,5,0,707
33,457,22,14,5,0,707
33,457,22,14,5,0,707
33,457,22,14,6,19,707
33,457,22,14,6,19,707
33,457,22,14,6,20,707
33,457,22,14,6,20,707
33,457,22,14,6,20,707
33,457,22,14,6,20,707
33,457,22,14,6,20,707
33,457,22,14,6,20,707
33,457,22,14,6,21,707
33,457,22,14,6,21,707
33,457,22,14,6,21,707
33,457,22,14,6,21,707
33,457,22,14,6,21,707
33,457,22,14,6,21,707
33,457,22,14,6,22,707
33,457,22,14,6,22,707
33,457,22,14,6,22,707
33,457,22,14,6,22,707
33,457,22,14,6,22,707
33,457,22,14,6,22,707
33,457,22,14,6,23,707
33,457,22,14,6,23,707
33,457,22,14,6,23,707
33,457,22,14,6,23,707
33,457,22,14,6,23,707
33,457,22,14,6,23,707
33,458,23,14,0,0,740
33,458,24,12,0,0,771
33,458,24,11,0,0,770
33,458,24,11,0,0,770
33,458,25,11,0,1,803
33,458,24,11,0,1,770
33,458,24,11,0,1,770
33,458,24,11,0,1,770
33,458,26,11,0,10,836
33,458,26,10,0,10,835
33,458,26,10,0,10,835
33,458,25,11,0,11,803
33,458,24,11,0,11,770
33,458,24,11,0,11,770
33,458,24,11,0,11,770
33,458,24,11,0,11,770
33,458,24,11,0,11,770
33,458,24,11,0,12,770
33,458,24,11,0,12,770
33,458,25,11,0,12,803
33,458,24,11,0,12,770
33,458,23,11,0,12,737
33,458,23,13,0,12,739
33,458,22,14,0,13,707
33,458,22,13,0,13,706
33,458,22,13,0,13,706
33,458,22,14,0,13,707
33,458,22,14,0,14,707
33,458,22,14,0,14,707
33,458,22,14,0,14,707
33,458,22,14,0,14,707
33,458,22,14,0,14,707
33,458,22,14,0,15,707
33,458,22,14,0,15,707
33,458,22,14,0,15,707
33,458,22,13,0,15,706
33,458,22,14,0,15,707
33,458,22,14,0,18,707
33,458,22,14,0,19,707
33,458,22,14,0,19,707
33,458,22,14,0,19,707
33,458,22,14,0,19,707
33,458,22,14,0,19,707
33,458,22,14,0,19,707
33,458,22,13,0,20,706
33,458,24,11,2,0,770
33,458,24,11,2,0,770
33,458,25,10,2,0,802
33,458,25,9,2,0,801
33,458,25,9,2,2,801
33,458,25,9,2,2,801
33,458,25,9,2,3,801
33,458,25,9,2,3,801
33,458,25,9,2,3,801
33,458,25,10,2,3,802
33,458,25,10,2,3,802
33,458,24,10,2,3,769
33,458,24,11,2,4,770
33,458,24,11,2,4,770
33,458,24,11,2,4,770
33,458,24,11,2,4,770
33,458,24,11,2,4,770
33,458,24,11,2,4,770
33,458,24,11,2,5,770
33,458,24,11,2,5,770
33,458,24,11,2,5,770
33,458,24,11,2,5,770
33,458,24,11,2,5,770
33,458,24,11,2,5,770
33,458,24,11,2,6,770
33,458,24,11,2,6,770
33,458,24,11,2,6,770
33,458,24,11,2,6,770
33,458,24,11,2,6,770
33,458,24,11,2,6,770
33,458,24,11,2,7,770
33,458,24,11,2,7,770
33,458,24,11,2,7,770
33,458,24,11,2,7,770
33,458,24,11,2,7,770
33,458,24,11,2,7,770
33,458,24,11,2,8,770
33,458,24,11,2,8,770
33,458,24,11,2,8,770
33,458,24,11,2,8,770
33,458,24,11,2,8,770
33,458,24,11,2,8,770
33,458,24,11,2,9,770
33,458,24,11,2,9,770
33,458,24,11,2,9,770
33,458,24,11,2,9,770
33,458,24,11,2,9,770
33,458,24,11,2,9,770
33,458,24,11,2,10,770
33,458,24,11,2,10,770
33,458,24,11,2,10,770
33,458,24,11,2,10,770
33,458,24,11,2,10,770
33,458,24,11,2,11,770
33,458,24,11,2,11,770
33,458,24,12,3,0,771
33,458,24,14,3,0,773
33,458,25,16,3,0,808
33,458,25,18,3,0,810
33,458,26,18,3,0,843
33,458,25,20,3,0,812
33,458,21,25,3,1,685
33,458,18,25,3,1,586
33,458,18,24,3,1,585
33,458,18,24,3,1,585
33,458,18,24,3,1,585
33,458,18,24,3,2,585
33,458,18,24,3,2,585
33,458,21,25,3,2,685
33,458,27,28,3,2,886
33,458,32,31,3,3,1054
33,458,29,29,3,3,953
33,458,27,22,3,3,880
33,458,25,18,3,3,810
33,458,25,18,3,3,810
33,458,25,18,3,4,810
33,458,25,18,3,4,810
33,458,25,18,3,4,810
33,458,25,18,3,4,810
33,458,25,18,3,4,810
33,458,25,18,3,4,810
33,458,25,18,3,5,810
33,458,25,18,3,5,810
33,458,26,18,3,5,843
33,458,26,19,3,5,844
33,458,25,17,3,5,809
33,458,25,9,3,5,801
33,458,17,4,3,6,532
33,458,10,5,3,6,302
33,458,9,5,3,6,269
33,458,10,5,3,6,302
33,458,13,5,3,6,401
33,458,21,5,3,6,665
33,458,25,7,3,7,799
33,458,25,13,3,7,805
33,458,25,18,3,7,810
33,458,25,18,3,7,810
33,458,25,18,3,7,810
33,458,25,18,3,7,810
33,458,25,18,3,8,810
33,458,25,18,3,8,810
33,458,25,17,3,9,809
33,458,25,14,3,9,806
33,458,22,12,3,10,705
33,458,21,12,3,10,672
33,458,20,12,3,10,639
33,458,19,12,3,10,606
33,458,19,14,3,10,608
33,458,18,15,3,10,576
33,458,17,15,3,11,543
33,458,17,17,3,11,545
33,458,17,21,3,11,549
33,458,17,26,3,11,554
33,458,18,31,3,11,592
33,458,24,26,3,21,785
33,458,22,21,3,21,714
33,458,22,20,3,21,713
33,458,22,21,3,21,714
33,458,22,21,3,22,714
33,458,24,24,3,22,783
33,458,20,31,3,22,658
33,458,33,32,6,3,1088
33,458,31,31,6,3,1021
33,458,27,27,6,3,885
33,458,24,25,6,4,784
33,458,24,25,6,4,784
33,458,24,25,6,4,784
33,458,24,25,6,4,784
33,458,24,24,6,4,783
33,458,25,17,6,5,809
33,458,25,10,6,5,802
33,458,25,9,6,5,801
33,458,25,8,6,5,800
33,458,25,9,6,7,801
33,458,25,11,6,7,803
33,458,25,17,6,7,809
33,458,25,22,6,8,814
33,458,25,26,6,8,818
33,458,28,30,6,8,921
33,458,23,31,6,23,757
34,459,30,13,3,3,970
34,459,30,12,3,3,969
34,459,29,12,3,3,936
34,459,27,13,3,3,871
34,459,24,8,3,4,767
34,459,24,8,3,4,767
34,459,24,8,3,4,767
34,459,25,9,3,7,801
34,459,25,9,3,7,801
34,459,26,11,3,7,836
34,459,28,12,3,8,903
34,459,29,12,3,8,936
34,459,25,8,5,0,800
34,459,25,9,5,0,801
34,459,26,11,5,0,836
34,459,26,13,5,0,838
34,459,28,13,5,0,904
34,459,30,12,5,1,969
34,459,30,13,5,1,970
34,459,30,12,5,2,969
34,459,29,12,5,2,936
34,459,28,13,5,2,904
34,459,26,13,5,2,838
34,459,25,9,5,2,801
34,459,25,8,5,3,800
34,459,25,8,5,9,800
34,459,25,8,5,9,800
34,459,28,5,6,2,896
34,459,29,5,6,2,929
34,459,30,7,6,2,964
34,459,30,12,6,2,969
34,459,30,13,6,2,970
34,459,30,13,6,3,970
34,459,30,12,6,3,969
34,459,31,10,6,3,1000
34,459,32,4,6,4,1027
34,459,30,11,6,8,968
34,459,30,12,6,8,969
34,459,30,11,6,9,968
34,459,30,10,6,9,967
34,459,30,6,6,9,963
34,459,29,4,6,9,928
34,459,30,5,6,10,962
34,459,30,6,6,11,963
34,459,30,6,6,11,963
34,459,29,5,6,11,929
34,459,29,5,6,11,929
34,460,25,8,0,7,800
34,460,25,7,0,7,799
34,460,25,8,0,8,800
34,460,25,8,0,9,800
34,460,25,8,0,9,800
34,460,25,8,0,9,800
34,460,26,9,0,10,834
34,460,26,11,0,10,836
34,460,26,13,0,10,838
34,460,27,13,0,10,871
34,460,29,12,0,10,936
34,460,30,13,0,10,970
34,460,30,13,0,11,970
34,460,29,12,1,12,936
34,460,29,12,1,12,936
34,460,30,13,2,2,970
34,460,30,12,2,3,969
34,460,29,12,2,3,936
34,460,29,12,2,3,936
34,460,26,12,2,3,837
34,460,24,13,2,3,772
34,460,20,12,2,3,639
34,460,17,12,2,4,540
34,460,15,12,2,4,474
34,460,13,14,2,4,410
34,460,13,15,2,4,411
34,460,12,17,2,5,380
34,460,12,17,2,5,380
34,460,12,17,2,5,380
34,460,12,17,2,5,380
34,460,12,16,2,5,379
34,460,18,11,2,6,572
34,460,20,11,2,6,638
34,460,21,9,2,6,669
34,460,23,9,2,6,735
34,460,25,9,2,7,801
34,460,25,8,2,9,800
34,460,26,9,2,10,834
34,460,26,11,2,10,836
34,460,26,13,2,10,838
34,460,28,13,2,10,904
34,460,30,12,2,10,969
34,460,30,13,2,10,970
34,460,30,13,3,0,970
34,460,30,13,3,0,970
34,460,25,12,3,1,804
34,460,25,11,3,1,803
34,460,25,8,3,1,800
34,460,25,8,3,3,800
34,460,24,9,3,4,768
34,460,24,9,3,4,768
34,460,24,9,3,4,768
34,460,24,9,3,4,768
34,460,24,8,3,7,767
34,460,24,8,3,7,767
34,460,25,8,3,10,800
34,460,25,7,3,10,799
34,460,27,4,3,10,862
34,460,25,8,3,11,800
34,460,25,13,3,11,805
34,460,25,13,3,11,805
34,460,28,13,3,11,904
34,460,30,12,3,11,969
34,460,30,13,3,12,970
34,460,29,12,3,12,936
34,460,29,12,3,12,936
34,460,26,13,3,12,838
34,460,26,14,3,12,839
34,460,30,13,4,0,970
34,460,29,12,4,0,936
34,460,30,13,4,1,970
34,460,30,13,4,1,970
34,460,30,13,4,1,970
34,460,30,13,4,2,970
34,460,29,12,4,2,936
34,460,27,13,4,2,871
34,460,25,13,4,2,805
34,460,25,9,4,2,801
34,460,25,8,4,2,800
34,460,25,8,4,3,800
34,460,24,9,4,3,768
34,460,24,9,4,4,768
34,460,25,8,4,4,800
34,460,25,8,4,6,800
34,460,25,8,4,6,800
34,460,25,8,4,7,800
34,460,25,7,4,10,799
34,460,25,7,4,10,799
34,460,24,7,4,10,766
34,460,25,7,4,11,799
34,460,25,8,4,11,800
34,460,29,12,4,11,936
34,460,29,12,4,11,936
34,460,30,13,4,11,970
34,460,30,13,5,2,970
34,460,30,13,5,2,970
34,460,30,13,5,2,970
34,460,30,13,5,3,970
34,460,30,13,5,3,970
34,461,30,13,0,3,970
34,461,30,14,0,3,971
34,461,30,14,0,3,971
34,461,30,14,0,4,971
34,461,30,12,0,4,969
34,461,29,13,0,4,937
34,461,29,13,0,4,937
34,461,30,13,0,4,970
34,461,30,13,0,4,970
